pinn_recipe,tree_proxy,pinn_weight,score,nmae,ficr
vestas__vestas_g2_teacher,tree_group2_proxy_same_time,0.9500000000000001,0.5935478756889188,0.1431671159029583,0.3302628672807957
vestas__vestas_g2_teacher,tree_group2_proxy_same_time,0.35000000000000003,0.5935474903816609,0.13941791758286604,0.32651289834618785
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,0.45,0.5934206825763957,0.1373337426909645,0.3241751078437557
unison__vestas_g2_teacher,tree_group2_transfer_group3_features,0.35000000000000003,0.5934180756344489,0.13840822079132448,0.32524437206022233
vestas__vestas_g2_teacher,tree_group2_transfer_group3_features,0.35000000000000003,0.5933991162517656,0.13873655502644178,0.3255347875299729
vestas__vestas_g2_teacher,tree_group2_transfer_group3_features,0.9500000000000001,0.5933440017181466,0.1431411849805146,0.329829188416808
unison__vestas_g2_teacher,tree_group2_transfer_group3_features,1.0,0.5932611068721982,0.14297074912874377,0.3294929628731401
unison__vestas_g2_teacher,tree_group2_proxy_same_time,1.0,0.5932611068721982,0.14297074912874377,0.3294929628731401
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,0.5,0.5932211190810763,0.1370888845342879,0.3235311226964406
unison__mix_70_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.35000000000000003,0.5931877192180939,0.13941165445884432,0.32578709289503205
unison__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.4,0.5931087987710747,0.13847915384461784,0.32469675138676724
unison__unison_g3_teacher,tree_group2_proxy_same_time,0.9,0.5929864821536699,0.14391035607940736,0.32988332038674717
unison__vestas_g1_teacher,tree_group2_proxy_same_time,0.5,0.5928848644977301,0.13756337611962147,0.3233331051150818
unison__vestas_g2_teacher,tree_group2_transfer_group3_features,0.30000000000000004,0.5925444253737596,0.1388959393174003,0.32398479006491954
unison__unison_g3_teacher,tree_group2_transfer_group3_features,0.9,0.592446210351403,0.14388500303650137,0.32877742373930735
vestas__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.35000000000000003,0.5922886491519612,0.13810614401473378,0.3226834423186562
unison__mix_50_unison_g3_vestas_g2,tree_group2_transfer_group3_features,1.0,0.5922750417018408,0.14418565240819434,0.3287357358118759
unison__mix_50_unison_g3_vestas_g2,tree_group2_proxy_same_time,1.0,0.5922750417018408,0.14418565240819434,0.3287357358118759
unison__vestas_g1_teacher,tree_group2_proxy_same_time,1.0,0.5922166861804883,0.14126373385219027,0.32569710621316683
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,1.0,0.5922166861804883,0.14126373385219027,0.32569710621316683
unison__unison_g3_teacher,tree_group2_proxy_same_time,0.35000000000000003,0.5921198793790106,0.13882190822367743,0.32306166698169847
vestas__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.4,0.5919314696361627,0.1382945818872339,0.3221575211595593
vestas__vestas_g2_teacher,tree_group2_transfer_group3_features,1.0,0.5916737976442945,0.1442941437344245,0.32764173902301363
vestas__vestas_g2_teacher,tree_group2_proxy_same_time,1.0,0.5916737976442945,0.1442941437344245,0.32764173902301363
unison__mix_50_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.30000000000000004,0.5916357671632577,0.13913385894033753,0.3224053932668528
unison__mix_50_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.30000000000000004,0.5913539967733967,0.13985800712988747,0.32256600067668095
unison__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.35000000000000003,0.5913353182275575,0.13897084107843224,0.32164147753354727
unison__mix_70_unison_g3_vestas_g2,tree_group2_transfer_group3_features,1.0,0.5913307760912264,0.145545151416679,0.3282067035991318
unison__mix_70_unison_g3_vestas_g2,tree_group2_proxy_same_time,1.0,0.5913307760912264,0.145545151416679,0.3282067035991318
unison__mix_30_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.30000000000000004,0.5913280927520245,0.13897992556157557,0.32163611106562456
unison__mix_70_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.30000000000000004,0.5913279977975335,0.13917517760230694,0.3218311731973739
unison__vestas_g1_teacher,tree_group2_proxy_same_time,0.45,0.5912882844824134,0.13786179195861958,0.3204383609234464
vestas__vestas_g2_teacher,tree_group2_transfer_group3_features,0.30000000000000004,0.5912743052255679,0.13917243192357884,0.3217210423747146
unison__unison_g3_teacher,tree_group2_proxy_same_time,0.30000000000000004,0.5912618775901324,0.1393095958068242,0.32183335098708893
unison__mix_70_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.30000000000000004,0.5912255051198125,0.13988422908449008,0.32233523932411523
unison__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.35000000000000003,0.5911363274853005,0.13830041388367836,0.3205730688542793
unison__vestas_g2_teacher,tree_group2_proxy_same_time,0.30000000000000004,0.5910324071261008,0.13963639527045715,0.3217012095226588
vestas__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.35000000000000003,0.5909981271960525,0.1387855652482546,0.3207818196403595
unison__mix_30_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.30000000000000004,0.5909898709566792,0.13972162317031797,0.3217013650836763
unison__unison_g3_teacher,tree_group2_transfer_group3_features,0.30000000000000004,0.5905473330904019,0.13862683359290456,0.3197214997737084
unison__unison_g3_teacher,tree_group2_proxy_same_time,0.9500000000000001,0.5904625034916187,0.14539866240368648,0.32632366938692375
unison__mix_30_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.25,0.5903154751490274,0.13955666089201768,0.32018761119007255
vestas__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.30000000000000004,0.5902665619966904,0.13862916645099288,0.3191622904443736
unison__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.30000000000000004,0.590196369015645,0.13955104549275144,0.31994378352404146
unison__unison_g3_teacher,tree_group2_transfer_group3_features,0.9500000000000001,0.5901884844222904,0.1453909911745766,0.3257679600191574
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,0.4,0.5901429268816384,0.13768483077966373,0.3179706845429405
vestas__vestas_g2_teacher,tree_group2_transfer_group3_features,0.25,0.590103894814289,0.13969741693026105,0.31990520655883914
unison__mix_50_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.25,0.5900392050150676,0.13967217797068424,0.31975058800081924
vestas__vestas_g2_teacher,tree_group2_proxy_same_time,0.30000000000000004,0.5900221148755465,0.13991938660887165,0.3199636163599647
unison__vestas_g1_teacher,tree_group2_proxy_same_time,0.4,0.5899073142469318,0.13827046458999467,0.31808509308385813
unison__unison_g3_teacher,tree_group2_transfer_group3_features,0.25,0.5897056794558917,0.13918168915217338,0.31859304806395666
unison__vestas_g2_teacher,tree_group2_transfer_group3_features,0.25,0.5893415103791583,0.1394715262705878,0.3181545470289044
vestas__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.30000000000000004,0.5892875164506963,0.13936881904381346,0.3179438519452061
unison__vestas_g2_teacher,tree_group2_transfer_group3_features,0.2,0.5892552071135028,0.14016313189903035,0.318673546126036
unison__mix_30_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.2,0.5892415812316417,0.14022903834931072,0.31871220081259427
unison__mix_50_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.2,0.5892281532662903,0.14031321520779189,0.3187695217403725
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,0.35000000000000003,0.5891951978835412,0.13811747815785314,0.3165078739249357
unison__mix_30_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.25,0.5891681003052409,0.14035585626028677,0.3186920568707686
vestas__vestas_g2_teacher,tree_group2_transfer_group3_features,0.2,0.5891467379503408,0.14033324910699632,0.3186267250076778
unison__unison_g3_teacher,tree_group2_proxy_same_time,0.25,0.5891135096969738,0.139933360931125,0.3181603803250727
unison__mix_30_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.2,0.5888447642209947,0.1411091593490228,0.3187986877910123
unison__mix_50_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.25,0.5888360038531867,0.1404627065350055,0.3181347142413789
unison__mix_70_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.25,0.5888283446643794,0.13968190994157675,0.31733859927033553
unison__vestas_g1_teacher,tree_group2_proxy_same_time,0.35000000000000003,0.5888216886199107,0.13877046557274186,0.3164138428125632
unison__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.30000000000000004,0.5887823667893117,0.13881247671692595,0.3163772102955495
unison__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.25,0.5886350279994594,0.13941818047729995,0.3166882364762188
unison__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.25,0.5885621479539448,0.14022791418249278,0.31735221009038245
vestas__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.25,0.588487029558815,0.13926338780440356,0.31623744692203365
unison__mix_70_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.25,0.5883595541769794,0.1404640945425143,0.31718320289647306
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,0.30000000000000004,0.5883292969538056,0.1386556520861623,0.31531424599377356
unison__vestas_g2_teacher,tree_group2_proxy_same_time,0.25,0.588317881732072,0.14027436789750677,0.3169101313616507
unison__mix_30_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.15000000000000002,0.588136498625644,0.14103822490397666,0.31731122215526464
unison__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.2,0.5880947602065099,0.14013682450036768,0.31632634491338735
vestas__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.25,0.5880071279066543,0.1400646059060841,0.31607886171939276
unison__unison_g3_teacher,tree_group2_proxy_same_time,1.0,0.5879970876487596,0.14707550257109425,0.3230696778686134
unison__unison_g3_teacher,tree_group2_transfer_group3_features,1.0,0.5879970876487596,0.14707550257109425,0.3230696778686134
unison__mix_70_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.2,0.5878985779226569,0.1403122718394385,0.31610942768475214
unison__unison_g3_teacher,tree_group2_proxy_same_time,0.2,0.5878618164664915,0.140721164795881,0.3164447977288641
vestas__vestas_g2_teacher,tree_group2_proxy_same_time,0.25,0.5878291730389409,0.1405064580972149,0.3161648041750967
unison__vestas_g1_teacher,tree_group2_proxy_same_time,0.30000000000000004,0.5877422931583715,0.13938260339905262,0.3148671897157955
unison__vestas_g2_teacher,tree_group2_proxy_same_time,0.2,0.5875656479544391,0.1410450969113433,0.31617639282022136
unison__mix_50_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.2,0.5875395616051231,0.14118383427210657,0.31626295748235267
unison__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.2,0.5875391303037861,0.14102634502442077,0.3161046056319931
unison__mix_70_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.2,0.5875347691546159,0.14118291943898625,0.31625245774821803
unison__vestas_g2_teacher,tree_group2_transfer_group3_features,0.15000000000000002,0.587392963970942,0.1409830743152261,0.31576900225710997
unison__mix_50_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.15000000000000002,0.5871445573771209,0.141086496554797,0.3153756113090388
vestas__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.2,0.5871327646846041,0.13999368553136865,0.31425921490057673
unison__unison_g3_teacher,tree_group2_transfer_group3_features,0.2,0.5870065750623692,0.13987600664676875,0.31388915677150725
vestas__vestas_g2_teacher,tree_group2_transfer_group3_features,0.15000000000000002,0.58697900596661,0.14110525108782626,0.31506326302104637
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,0.25,0.5868816585001828,0.1392973699852104,0.31306068698557604
vestas__vestas_g2_teacher,tree_group2_proxy_same_time,0.2,0.5868615331359155,0.14121552183182212,0.31493858810365294
unison__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.15000000000000002,0.5867198542392662,0.14098275820784467,0.314422466686377
vestas__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.2,0.5865920513160008,0.1408659726659916,0.314050075297993
unison__mix_70_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.15000000000000002,0.5865778456172132,0.14107746872293295,0.3142331599573592
unison__vestas_g1_teacher,tree_group2_proxy_same_time,0.25,0.5864391281453846,0.14008482184035723,0.31296307813112634
unison__vestas_g2_teacher,tree_group2_proxy_same_time,0.15000000000000002,0.5864121851301027,0.14192981100147262,0.3147541812616782
unison__mix_30_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.15000000000000002,0.5863206838632433,0.1419847943301752,0.31462616205666183
unison__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.15000000000000002,0.5860033747454703,0.1419310951257577,0.31393784461669816
vestas__vestas_g2_teacher,tree_group2_proxy_same_time,0.15000000000000002,0.5859758124573247,0.1420519403816431,0.31400356529629236
unison__mix_50_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.15000000000000002,0.5859652154543105,0.1420347130749046,0.3139651439835255
unison__mix_70_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.15000000000000002,0.5856638940493212,0.14201919238765687,0.3133469804862992
unison__mix_30_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.1,0.5856160727805151,0.14193983891719408,0.31317198447822414
vestas__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.15000000000000002,0.5855824117935042,0.14085296539254666,0.3120177889795551
unison__unison_g3_teacher,tree_group2_proxy_same_time,0.15000000000000002,0.5855548120987865,0.14163264801826422,0.3127422722158372
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,0.15000000000000002,0.5854513495697572,0.1409080501122252,0.3118107492517395
unison__unison_g3_teacher,tree_group2_transfer_group3_features,0.15000000000000002,0.5854111371329873,0.14070583707753545,0.31152811134351016
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,0.2,0.5852438343120092,0.14005432102711698,0.3105419896511354
unison__mix_50_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.1,0.5851892017351399,0.14196581122508195,0.31234421469536167
vestas__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.15000000000000002,0.5851256054432975,0.1418037550520249,0.31205496593862
unison__mix_70_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.1,0.5848784365785663,0.14195300066313524,0.3117098738202678
vestas__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.1,0.5848668638091408,0.1418212164358911,0.31155494405417256
vestas__vestas_g2_teacher,tree_group2_transfer_group3_features,0.1,0.5848338002724782,0.14198005247124526,0.3116476530162017
unison__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.1,0.5846788571462738,0.14191148079437083,0.3112691950869185
unison__vestas_g2_teacher,tree_group2_transfer_group3_features,0.1,0.5845651711758824,0.14190210263295272,0.31103244498471744
unison__vestas_g1_teacher,tree_group2_proxy_same_time,0.2,0.5843053618902234,0.14091605603724333,0.3095267798176901
unison__unison_g3_teacher,tree_group2_transfer_group3_features,0.1,0.584088018341788,0.14167499120002122,0.3098510278835973
vestas__vestas_g2_teacher,tree_group2_proxy_same_time,0.1,0.5840199580704298,0.1429919844502042,0.31103190059106395
unison__mix_30_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.1,0.5840072368763781,0.14294937289402143,0.3109638466467776
unison__vestas_g2_teacher,tree_group2_proxy_same_time,0.1,0.5838747138429129,0.1429134259281602,0.3106628536139859
vestas__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.1,0.5838099758564766,0.14283127344047425,0.3104512251534275
unison__unison_g3_teacher,tree_group2_proxy_same_time,0.1,0.5833766948747967,0.14268037002167516,0.30943375977126863
unison__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.1,0.5833713821137618,0.14292222352558792,0.30966498775311163
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,0.1,0.5830410831537742,0.14186443889085462,0.3079466051984032
unison__vestas_g1_teacher,tree_group2_proxy_same_time,0.15000000000000002,0.5830241988317919,0.14185084200667522,0.30789923967025895
unison__mix_50_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.1,0.5829789821300098,0.14297530708356487,0.3089332713435843
unison__vestas_g2_teacher,tree_group2_transfer_group3_features,0.05,0.5827667475463685,0.14291779848723274,0.30845129357996964
unison__mix_70_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.1,0.5826411803605765,0.1429675708500192,0.30824993157117236
unison__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.05,0.582496102143448,0.1429250793858903,0.30791728367278626
vestas__vestas_g2_teacher,tree_group2_transfer_group3_features,0.05,0.5822705805609717,0.14295504341406348,0.30749620453600685
unison__mix_30_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.05,0.5822051475002271,0.14293642408241894,0.3073467190828732
unison__mix_50_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.05,0.5816729736255082,0.14294574066875224,0.3062916879197685
vestas__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.05,0.5816012942851027,0.1428756820609863,0.3060782706311917
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,0.05,0.581554790066192,0.14289978099581258,0.3060093611281966
unison__unison_g3_teacher,tree_group2_transfer_group3_features,0.05,0.5815069982461587,0.1427866916625729,0.3058006881548903
unison__vestas_g1_teacher,tree_group2_proxy_same_time,0.1,0.5814952584540009,0.14287386979458083,0.3058643867025825
unison__mix_70_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.05,0.5812505766693663,0.1429368654482388,0.3054380187869713
unison__vestas_g2_teacher,tree_group2_proxy_same_time,0.05,0.5812422190883746,0.14402066702084113,0.3065051051975903
vestas__vestas_g2_teacher,tree_group2_proxy_same_time,0.05,0.5807432743942238,0.14405903413967927,0.30554558292812684
unison__mix_70_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.05,0.5806871752345166,0.14404017993254128,0.30541453040157446
unison__vestas_g1_teacher,tree_group2_proxy_same_time,0.05,0.5805232363691442,0.1439939552058823,0.3050404279441707
unison__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.05,0.5804779673505371,0.14402639459089364,0.30498232929196784
unison__unison_g3_teacher,tree_group2_proxy_same_time,0.05,0.5804204700488468,0.1438894728070442,0.30473041290473785
unison__unison_g3_teacher,tree_group2_transfer_group3_features,0.0,0.5803724506702825,0.14404858796996778,0.3047934893105329
unison__mix_50_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.0,0.5803724506702825,0.14404858796996778,0.3047934893105329
vestas__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.0,0.5803724506702825,0.14404858796996778,0.3047934893105329
unison__vestas_g2_teacher,tree_group2_transfer_group3_features,0.0,0.5803724506702825,0.14404858796996778,0.3047934893105329
unison__mix_70_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.0,0.5803724506702825,0.14404858796996778,0.3047934893105329
unison__vestas_g12_avg_teacher,tree_group2_transfer_group3_features,0.0,0.5803724506702825,0.14404858796996778,0.3047934893105329
unison__vestas_g1_teacher,tree_group2_transfer_group3_features,0.0,0.5803724506702825,0.14404858796996778,0.3047934893105329
vestas__vestas_g2_teacher,tree_group2_transfer_group3_features,0.0,0.5803724506702825,0.14404858796996778,0.3047934893105329
unison__mix_30_unison_g3_vestas_g2,tree_group2_transfer_group3_features,0.0,0.5803724506702825,0.14404858796996778,0.3047934893105329
unison__mix_30_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.05,0.5802888387282629,0.14403856027033093,0.3046162377268566
unison__mix_50_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.05,0.5801498487154195,0.14404743543808116,0.30434713286892034
vestas__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.05,0.5800956812686069,0.14397711890859582,0.30416848144580977
unison__mix_70_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.0,0.5791921528326869,0.14524122166325273,0.3036255273286265
unison__mix_50_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.0,0.5791921528326869,0.14524122166325273,0.3036255273286265
unison__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.0,0.5791921528326869,0.14524122166325273,0.3036255273286265
unison__mix_30_unison_g3_vestas_g2,tree_group2_proxy_same_time,0.0,0.5791921528326869,0.14524122166325273,0.3036255273286265
unison__vestas_g1_teacher,tree_group2_proxy_same_time,0.0,0.5791921528326869,0.14524122166325273,0.3036255273286265
vestas__vestas_g2_teacher,tree_group2_proxy_same_time,0.0,0.5791921528326869,0.14524122166325273,0.3036255273286265
vestas__vestas_g12_avg_teacher,tree_group2_proxy_same_time,0.0,0.5791921528326869,0.14524122166325273,0.3036255273286265
unison__vestas_g2_teacher,tree_group2_proxy_same_time,0.0,0.5791921528326869,0.14524122166325273,0.3036255273286265
unison__unison_g3_teacher,tree_group2_proxy_same_time,0.0,0.5791921528326869,0.14524122166325273,0.3036255273286265
