trial,min_output_ratio,weight_policy,random_state,n_jobs,verbose,objective,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,group,pred_year,train_years,score,nmae,ficr,n_train,n_val
19,0.03,none,20260709019,-1,-1,regression_l1,751,0.012135059217105263,32,5,220,0.9779035026849627,0.8620088534041823,0.06783729294794102,0.20481644597329665,6.621697451528556e-05,kpx_group_1,2022,"2023,2024",0.6282768585226512,0.12723590753767253,0.38378962458297494,12760,8664
19,0.03,none,20260709019,-1,-1,regression_l1,751,0.012135059217105263,32,5,220,0.9779035026849627,0.8620088534041823,0.06783729294794102,0.20481644597329665,6.621697451528556e-05,kpx_group_1,2023,"2022,2024",0.5865116026617585,0.13555916986946906,0.30858237519298615,12674,8757
19,0.03,none,20260709019,-1,-1,regression_l1,751,0.012135059217105263,32,5,220,0.9779035026849627,0.8620088534041823,0.06783729294794102,0.20481644597329665,6.621697451528556e-05,kpx_group_1,2024,"2022,2023",0.6119135199544913,0.11982847551285124,0.34365551542183376,13270,8778
0,0.03,metric_x2,20260709000,-1,-1,regression_l1,788,0.01799706657116039,16,6,60,0.8377921639961111,0.6642699285155658,0.0012928100106079992,0.06190774173246424,0.1363983916005024,kpx_group_2,2022,"2023,2024",0.6282928141999446,0.12629761972113834,0.3828832481210275,12747,8664
0,0.03,metric_x2,20260709000,-1,-1,regression_l1,788,0.01799706657116039,16,6,60,0.8377921639961111,0.6642699285155658,0.0012928100106079992,0.06190774173246424,0.1363983916005024,kpx_group_2,2023,"2022,2024",0.6270727252679456,0.1301194683320061,0.3842649188678974,12674,8758
0,0.03,metric_x2,20260709000,-1,-1,regression_l1,788,0.01799706657116039,16,6,60,0.8377921639961111,0.6642699285155658,0.0012928100106079992,0.06190774173246424,0.1363983916005024,kpx_group_2,2024,"2022,2023",0.6636040700603133,0.11739053269756829,0.44459867281819493,13207,8778
1,0.15,actual_sqrt,20260709001,-1,-1,regression_l1,757,0.026290292497351996,64,10,60,0.7982260866079114,0.8096587836579271,2.753972665570757,0.09332578262119998,0.03297853148829043,kpx_group_2,2022,"2023,2024",0.6293340891038455,0.12655260800649135,0.38522078621418243,9415,8664
1,0.15,actual_sqrt,20260709001,-1,-1,regression_l1,757,0.026290292497351996,64,10,60,0.7982260866079114,0.8096587836579271,2.753972665570757,0.09332578262119998,0.03297853148829043,kpx_group_2,2023,"2022,2024",0.6316714335070756,0.13237593991918636,0.39571880693333744,9424,8758
1,0.15,actual_sqrt,20260709001,-1,-1,regression_l1,757,0.026290292497351996,64,10,60,0.7982260866079114,0.8096587836579271,2.753972665570757,0.09332578262119998,0.03297853148829043,kpx_group_2,2024,"2022,2023",0.6639692844605927,0.12282381025522901,0.4507623791764144,9857,8778
2,0.15,actual_sqrt,20260709002,-1,-1,regression_l1,1347,0.04879006354435849,24,10,120,0.6932035644480942,0.6274651702153925,2.7023189925949023,0.005365080969063571,0.011776956147588979,kpx_group_2,2022,"2023,2024",0.6354361554707505,0.12499880598791287,0.39587111692941385,9415,8664
2,0.15,actual_sqrt,20260709002,-1,-1,regression_l1,1347,0.04879006354435849,24,10,120,0.6932035644480942,0.6274651702153925,2.7023189925949023,0.005365080969063571,0.011776956147588979,kpx_group_2,2023,"2022,2024",0.6335381619995137,0.13232961460633585,0.3994059386053634,9424,8758
2,0.15,actual_sqrt,20260709002,-1,-1,regression_l1,1347,0.04879006354435849,24,10,120,0.6932035644480942,0.6274651702153925,2.7023189925949023,0.005365080969063571,0.011776956147588979,kpx_group_2,2024,"2022,2023",0.6634515128822405,0.1232949947842611,0.45019802054874203,9857,8778
3,0.1,none,20260709003,-1,-1,regression_l1,952,0.019202033945335612,64,10,80,0.6794689821963232,0.6133018418809287,0.03536440481916851,0.08881967479908066,0.01590357545587377,kpx_group_2,2022,"2023,2024",0.6270069020887264,0.12364820838539999,0.3776620125628529,10450,8664
3,0.1,none,20260709003,-1,-1,regression_l1,952,0.019202033945335612,64,10,80,0.6794689821963232,0.6133018418809287,0.03536440481916851,0.08881967479908066,0.01590357545587377,kpx_group_2,2023,"2022,2024",0.62841701889079,0.12825306905010203,0.3850871068316821,10416,8758
3,0.1,none,20260709003,-1,-1,regression_l1,952,0.019202033945335612,64,10,80,0.6794689821963232,0.6133018418809287,0.03536440481916851,0.08881967479908066,0.01590357545587377,kpx_group_2,2024,"2022,2023",0.6651748371859866,0.11689803036284414,0.44724770473481734,10914,8778
4,0.03,actual_sqrt,20260709004,-1,-1,regression_l1,1757,0.048801070321044956,48,6,160,0.6150265891882314,0.8439563366659326,0.009139405195301561,0.12102899375487963,3.8714932820573906e-05,kpx_group_2,2022,"2023,2024",0.6296595765401597,0.12707074438068297,0.38638989746100233,12747,8664
4,0.03,actual_sqrt,20260709004,-1,-1,regression_l1,1757,0.048801070321044956,48,6,160,0.6150265891882314,0.8439563366659326,0.009139405195301561,0.12102899375487963,3.8714932820573906e-05,kpx_group_2,2023,"2022,2024",0.6280969488563967,0.13061516549659113,0.3868090632093845,12674,8758
4,0.03,actual_sqrt,20260709004,-1,-1,regression_l1,1757,0.048801070321044956,48,6,160,0.6150265891882314,0.8439563366659326,0.009139405195301561,0.12102899375487963,3.8714932820573906e-05,kpx_group_2,2024,"2022,2023",0.6596390663084177,0.12028948408687483,0.43956761670371014,13207,8778
5,0.05,none,20260709005,-1,-1,regression_l1,1356,0.014751745824577023,128,7,160,0.8618811668746462,0.712900470221985,0.020857195199100134,0.04197225237757551,0.03850090628519949,kpx_group_2,2022,"2023,2024",0.6262272259638615,0.12586232459782162,0.3783167765255447,11907,8664
5,0.05,none,20260709005,-1,-1,regression_l1,1356,0.014751745824577023,128,7,160,0.8618811668746462,0.712900470221985,0.020857195199100134,0.04197225237757551,0.03850090628519949,kpx_group_2,2023,"2022,2024",0.6290025678496238,0.12888345050739555,0.3868885862066433,11777,8758
5,0.05,none,20260709005,-1,-1,regression_l1,1356,0.014751745824577023,128,7,160,0.8618811668746462,0.712900470221985,0.020857195199100134,0.04197225237757551,0.03850090628519949,kpx_group_2,2024,"2022,2023",0.6616736262402247,0.11769827452062519,0.4410455270010748,12342,8778
